geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state,rn
82300,-25.4249256519706,-49.3464621319753,curitiba,PR,1
82305,-25.4306795799949,-49.3509670523195,curitiba,PR,1
82310,-25.4297485434244,-49.3633215,curitiba,PR,1
82315,-25.4162004934791,-49.3601530033182,curitiba,PR,1
82320,-25.4005550231645,-49.3470091831779,curitiba,PR,1
82400,-25.3902362478504,-49.3515090210918,curitiba,PR,1
82410,-25.3754143293825,-49.3187009300963,curitiba,PR,1
82500,-25.3915835009351,-49.260797448855,curitiba,PR,1
82510,-25.4006705908882,-49.246526368573,curitiba,PR,1
82515,-25.3941431897053,-49.2306358726037,curitiba,PR,1
82520,-25.4180669938832,-49.2246712924,curitiba,PR,1
82530,-25.4216457865716,-49.240168732991,curitiba,PR,1
82540,-25.3947714826591,-49.2524310128975,curitiba,PR,1
82560,-25.3877255101275,-49.2394644687806,curitiba,PR,1
82580,-25.3863342717122,-49.236109732991,curitiba,PR,1
78000,-15.6495322895814,-56.032901248457,cuiaba,MT,1
78005,-15.5907100287632,-56.0986751619015,cuiaba,MT,1
78008,-15.5893082624236,-56.0855304688215,cuiaba,MT,1
78010,-15.602599205178,-56.0934374842489,cuiaba,MT,1
78015,-15.6129744153961,-56.0906622579428,cuiaba,MT,1
78020,-15.5998311892549,-56.1005642689337,cuiaba,MT,1
78025,-15.6131327597749,-56.1081333993003,cuiaba,MT,1
78028,-15.6125584660763,-56.1330770156312,cuiaba,MT,1
78030,-15.6082188637473,-56.1241732529075,cuiaba,MT,1
78031,-15.6021635354594,-56.1149675226584,cuiabá,MT,1
78032,-15.5950413460304,-56.1025800693132,cuiaba,MT,1
78035,-15.5912032526188,-56.1307157410372,cuiaba,MT,1
78040,-15.5891343458148,-56.1221340205623,cuiaba,MT,1
78042,-15.6099648486978,-56.1167210542194,cuiabá,MT,1
78043,-15.5853769877552,-56.107610146498,cuiaba,MT,1
78045,-15.594367531867,-56.1066931769057,cuiaba,MT,1
78048,-15.586068048275,-56.0839553826815,cuiaba,MT,1
78049,-15.5886422084307,-56.0836562084307,cuiaba,MT,1
80230,-25.446687987795,-49.2679435654972,curitiba,PR,1
80231,-25.4395634671072,-49.2619628459519,curitiba,PR,1
80240,-25.4471379661549,-49.2914418795372,curitiba,PR,1
80249,-25.4493817241042,-49.2932090635639,curitiba,PR,1
80250,-25.4425318956374,-49.2751901575105,curitiba,PR,1
83050,-25.498351978636,-49.1755060017387,sao jose dos pinhais,PR,1
83055,-25.4870675306711,-49.1582886813723,sao jose dos pinhais,PR,1
83060,-25.4947572192568,-49.1561372782331,sao jose dos pinhais,PR,1
83065,-25.5063387002424,-49.1660246426511,sao jose dos pinhais,PR,1
83070,-25.5163211668013,-49.1228181509896,sao jose dos pinhais,PR,1
83075,-25.5255514993075,-49.0941633666397,são josé dos pinhais,PR,1
83085,-25.5424770508106,-49.1610129826591,sao jose dos pinhais,PR,1
83090,-25.6103261457095,-49.1715530066364,sao jose dos pinhais,PR,1
83091,-25.6734668338631,-49.1800596599105,sao jose dos pinhais,PR,1
83095,-25.6983839382311,-49.147494184599,sao jose dos pinhais,PR,1
83115,-25.7006711335476,-49.1469817118929,sao jose dos pinhais,PR,1
83116,-25.6627714893271,-49.0990924863586,sao jose dos pinhais,PR,1
83190,-25.9275095670449,-49.1797041967127,tijucas do sul,PR,1
83203,-25.5154859944548,-48.5169083600083,paranagua,PR,1
83206,-25.5259310714046,-48.5188050245476,paranagua,PR,1
83209,-25.5476356634266,-48.5277930556268,paranagua,PR,1
83212,-25.5563013184766,-48.5639084469206,paranaguá,PR,1
83215,-25.5643422175168,-48.5653455005685,paranagua,PR,1
83218,-25.5738952123428,-48.5775723218963,paranagua,PR,1
83220,-25.528513967961,-48.5184938308141,paranagua,PR,1
83221,-25.5187103937698,-48.5348961093625,paranagua,PR,1
83250,-25.5556630108513,-48.6285046599216,alexandra,PR,1
83252,42.184002742986,-8.72376214751394,ilha dos valadares,PR,1
83255,-25.6953299960067,-48.4775444107285,pontal do parana,PR,1
83260,-25.8281206607413,-48.5437416053124,matinhos,PR,1
83280,-25.9508337516563,-48.6058983393396,guaratuba,PR,1
83301,-25.4448935429545,-49.0654350754295,piraquara,PR,1
83302,-25.445550173317,-49.1113907753664,piraquara,PR,1
83303,-25.4239541807807,-49.0829030194222,piraquara,PR,1
83304,-25.4254870029656,-49.0502943894655,piraquara,PR,1
83305,-25.4485257714345,-49.0507223338578,piraquara,PR,1
83306,-25.4505266853794,-49.0610151035201,piraquara,PR,1
83307,-25.4634253319329,-49.063212044549,piraquara,PR,1
83308,-25.4837076555577,-49.1227700015203,piraquara,PR,1
83309,-25.5213032760584,-49.0904565024574,piraquara,PR,1
83310,-25.4601886584177,-49.1289897122778,piraquara,PR,1
83311,-25.4613109586475,-49.1378378165532,piraquara,PR,1
83312,-25.4620472122069,-49.1593412501129,piraquara,PR,1
83314,-25.451157373284,-49.1616564985581,piraquara,PR,1
83320,-25.4339413472214,-49.1715955685556,pinhais,PR,1
83321,-25.4513918318423,-49.1699829851693,pinhais,PR,1
83322,-25.4500225778464,-49.1893376111719,pinhais,PR,1
83323,-25.4338696122398,-49.196498548012,pinhais,PR,1
83324,-25.4207686816321,-49.1916689059092,pinhais,PR,1
83325,-25.4147763266491,-49.182694036211,pinhais,PR,1
83326,-25.3954766158751,-49.1872540438571,pinhais,PR,1
83327,-25.4036848170698,-49.1645792474177,pinhais,PR,1
83328,-25.4098297189452,-49.1480505180997,pinhais,PR,1
83330,-25.4320874715792,-49.1617935,pinhais,PR,1
83331,-25.4403593092213,-49.1599592066477,pinhais,PR,1
83350,-25.4825176767348,-48.8398531478389,morretes,PR,1
83360,-25.3544198007523,-48.8792488743464,porto de cima,PR,1
83370,-25.4379375,-48.7057905,antonina,PR,1
83390,-25.2969441221398,-48.3241755672796,guaraqueçaba,PR,1
83401,-25.3299721120657,-49.2210044789877,colombo,PR,1
83402,-25.3401238807992,-49.2244999906949,colombo,PR,1
83403,-25.3367724734175,-49.2065272882048,colombo,PR,1
83404,-25.37356974808,-49.2081580470495,colombo,PR,1
83405,-25.3647792137146,-49.1918543454952,colombo,PR,1
83406,-25.351963470984,-49.1888282152081,colombo,PR,1
83407,-25.348361860386,-49.1789557695773,colombo,PR,1
83408,-25.363386197667,-49.1825807642521,colombo,PR,1
83409,-25.3723337290648,-49.1821591237086,colombo,PR,1
83410,-25.3574401643379,-49.1672984835662,colombo,PR,1
83411,-25.3434649247095,-49.1632764065816,colombo,PR,1
83412,-25.3701436552533,-49.1291433840794,colombo,PR,1
83413,-25.3884816515392,-49.1661683934738,colombo,PR,1
83414,-25.3082165193941,-49.2087304807291,colombo,PR,1
83415,-25.2982295291941,-49.1781834317303,colombo,PR,1
83420,-25.3595082099275,-49.0615887046092,quatro barras,PR,1
83425,-25.3936919072136,-49.0246336854333,borda do campo,PR,1
79990,-23.1078915443895,-55.2247332391501,amambai,MS,1
79995,-23.2761481963343,-55.5349347067323,coronel sapucaia,MS,1
80002,-25.4395634671072,-49.2619628459519,curitiba,PR,1
80006,-25.4339827332795,-49.2599270008367,curitiba,PR,1
80010,-25.4363128426337,-49.2712009098043,curitiba,PR,1
80011,-25.4314508201569,-49.2695820370478,curitiba,PR,1
80020,-25.4266989569796,-49.2674761414104,curitiba,PR,1
80030,-25.4120754857175,-49.2572115148594,curitiba,PR,1
80035,-25.4013242267586,-49.2536667835132,curitiba,PR,1
80040,-25.4150844199319,-49.2457430116568,curitiba,PR,1
80045,-25.4245015634197,-49.2512631859599,curitiba,PR,1
80050,-25.4358408615038,-49.2440740727105,curitiba,PR,1
80060,-25.432110597005,-49.2597679396387,curitiba,PR,1
80061,-25.4336173374978,-49.260252206215,curitiba,PR,1
80101,-25.4365946616655,-49.2661873560795,curitiba,PR,1
80210,-25.4401905702633,-49.2457335613605,curitiba,PR,1
80215,-25.4479771779098,-49.255879216631,curitiba,PR,1
80220,-25.4608526694271,-49.2736502606324,curitiba,PR,1
83840,-25.8726137341856,-49.4976724215576,quitandinha,PR,1
83850,-25.9901015180311,-49.3350663170569,agudos do sul,PR,1
83860,-26.1015223295278,-49.4307790057083,pien,PR,1
83870,-25.9830649472417,-49.6818737182466,campo do tenente,PR,1
83880,-26.0919332290012,-49.7821089348764,rio negro,PR,1
83900,-25.8618143089231,-50.3769590073258,sao mateus do sul,PR,1
83980,-25.9852920529198,-50.1986673333264,antonio olinto,PR,1
84010,-25.0966690370365,-50.1620076571094,ponta grossa,PR,1
84015,-25.082205463789,-50.1665488848174,ponta grossa,PR,1
84016,-25.0649191146344,-50.13732171037,ponta grossa,PR,1
84020,-25.0821785330084,-50.1344046765916,ponta grossa,PR,1
84021,-25.0744126794391,-50.1354095450978,ponta grossa,PR,1
84022,-25.0674972482198,-50.1100537213602,ponta grossa,PR,1
84025,-25.0904191115759,-50.1371013569162,ponta grossa,PR,1
84026,-25.0969063201687,-50.1508680995867,ponta grossa,PR,1
84030,-25.0902988004501,-50.1151958016908,ponta grossa,PR,1
84031,-25.1054532084367,-50.1134934919499,ponta grossa,PR,1
84032,-25.1115495298344,-50.1176644422645,ponta grossa,PR,1
84033,-25.1233082195755,-50.1025820396743,ponta grossa,PR,1
84035,-25.1091262917307,-50.1588637490259,ponta grossa,PR,1
84036,-25.1213405867332,-50.1542101425069,ponta grossa,PR,1
84037,-25.1369259292641,-50.1407787211879,ponta grossa,PR,1
84040,-25.1060919353395,-50.1648437463212,ponta grossa,PR,1
84043,-25.1707217210744,-50.1011397146691,ponta grossa,PR,1
84045,-25.1402808604073,-50.1534108218304,ponta grossa,PR,1
84046,-25.1417416588955,-50.1669032992093,ponta grossa,PR,1
84050,-25.112478657222,-50.1659986959433,ponta grossa,PR,1
84051,-25.097042333206,-50.1729472088055,ponta grossa,PR,1
84052,-25.0982334893242,-50.1941330255352,ponta grossa,PR,1
84053,-25.079715,-50.1777405,ponta grossa,PR,1
84060,-25.1173110113755,-50.2010133022202,ponta grossa,PR,1
84061,-25.0963078666857,-50.2073194520115,ponta grossa,PR,1
84062,-25.0839360294469,-50.2042820677686,ponta grossa,PR,1
84063,-25.0634383683132,-50.2088537457729,ponta grossa,PR,1
84064,-25.0511402195452,-50.2250868080675,ponta grossa,PR,1
84065,-25.0488086225402,-50.2693904068901,ponta grossa,PR,1
84070,-25.0826696513937,-50.1835417389636,ponta grossa,PR,1
84071,-25.0688255759132,-50.1687579924982,ponta grossa,PR,1
84072,-25.0476186947025,-50.1628739779272,ponta grossa,PR,1
84073,-25.0563222160587,-50.1670129185542,ponta grossa,PR,1
84130,-25.4237157083206,-50.0096353081666,palmeira,PR,1
84140,-25.5455398673157,-49.8817262208867,porto amazonas,PR,1
84145,-24.9496319348201,-50.1213393719364,carambei,PR,1
84150,-25.6856688326412,-50.2973489162703,sao joao do triunfo,PR,1
84165,-24.7983743775006,-50.0071125786043,castro,PR,1
84168,-24.7703251362289,-50.0048991662239,castro,PR,1
84172,-24.7872796805016,-49.9894552441645,castro,PR,1
84173,-24.7862789086209,-49.9917464461855,castro,PR,1
84174,-24.7986396983691,-49.9928021290983,castro,PR,1
84178,-24.8059419565676,-50.0033672828409,castro,PR,1
84190,-24.7714859592754,-49.7082912203407,socavao,PR,1
84196,-23.7028527233944,-46.4015587748428,colonia castrolanda,PR,1
84200,-24.2375911702378,-49.6980127514335,jaguariaiva,PR,1
84220,-24.1049433274443,-49.4723376403082,senges,PR,1
84240,-24.5367713099972,-49.9267062209748,pirai do sul,PR,1
84250,-24.4444011145409,-50.7633187503431,imbau,PR,1
84261,-24.3258398125342,-50.6207556257785,telemaco borba,PR,1
84262,-24.3159413198646,-50.618420679122,telemaco borba,PR,1
84263,-24.3218080897519,-50.616772991947,telemaco borba,PR,1
84264,-24.3481632601633,-50.6134181870155,telemaco borba,PR,1
84265,-24.333012900854,-50.6267637079444,telemaco borba,PR,1
84266,-24.3324469843978,-50.6460177438959,telemaco borba,PR,1
84267,-24.3231538748547,-50.6408796975656,telemaco borba,PR,1
84268,-24.3232654651981,-50.6354126633549,telemaco borba,PR,1
84269,-24.3318487965042,-50.6546674059346,telemaco borba,PR,1
84270,-24.3210319146554,-50.6486818734186,telemaco borba,PR,1
84271,-24.331509680826,-50.6484409887729,telemaco borba,PR,1
84272,-24.3149251774839,-50.6301894432967,telemaco borba,PR,1
84275,-24.2522625317309,-51.6760698235678,harmonia,PR,1
84280,-24.0424879744446,-50.4528618825748,curiuva,PR,1
84285,-23.8498094026306,-50.4071247796795,figueira,PR,1
84290,-23.907309901762,-50.5731265122797,sapopema,PR,1
84300,-24.5192585835134,-50.4124002494597,tibagi,PR,1
84315,-24.62128,-50.63881,caetano mendes,PR,1
84320,-24.6492055323534,-50.8448327020387,reserva,PR,1
79084,-20.5205889292227,-54.6513592152461,campo grande,MS,1
79085,-20.5170513744014,-54.6550065473195,campo grande,MS,1
79086,-20.5070539350511,-54.6504720760574,campo grande,MS,1
79090,-20.4772589719931,-54.6519330840206,campo grande,MS,1
79091,-20.488080949218,-54.6646733325062,campo grande,MS,1
79092,-20.5053934598725,-54.6571333158656,campo grande,MS,1
79093,-20.4912382101102,-54.6897057028681,campo grande,MS,1
79094,-20.5073751792622,-54.6678566314116,campo grande,MS,1
79095,-20.5269867987393,-54.6657945712309,campo grande,MS,1
79096,-20.5235343207822,-54.6827136473513,campo grande,MS,1
79097,-20.5327874398985,-54.6753124124301,campo grande,MS,1
79100,-20.4510078110103,-54.6512925950718,campo grande,MS,1
79101,-20.4625860588628,-54.6530341325489,campo grande,MS,1
79102,-20.4520955997463,-54.6645548984074,campo grande,MS,1
79103,-20.4473537293843,-54.6755969650297,campo grande,MS,1
79104,-20.4645808530514,-54.6864805632914,campo grande,MS,1
79105,-20.4692815152581,-54.7038171465187,campo grande,MS,1
79106,-20.4486240546327,-54.7053466453711,campo grande,MS,1
79107,-20.4295732455519,-54.6709751799962,campo grande,MS,1
79108,-20.4775646019967,-54.757182308183,campo grande,MS,1
79110,-20.4523959761377,-54.6442376444894,campo grande,MS,1
79112,-20.436568825437,-54.6534466861042,campo grande,MS,1
79113,-20.4418775955437,-54.6677425042979,campo grande,MS,1
79114,-20.4165956683305,-54.6610927466097,campo grande,MS,1
79115,-20.4340767424057,-54.649309683624,campo grande,MS,1
79116,-20.4185141046224,-54.6376651398811,campo grande,MS,1
79117,-20.4099908315252,-54.6349951430551,campo grande,MS,1
79118,-20.4325168467887,-54.625577300046,campo grande,MS,1
79125,-20.9796544115615,-54.5021281100086,anhandui,MS,1
79130,-21.8030595361796,-54.5531389662652,rio brilhante,MS,1
79134,-21.6524988282598,-54.4337524902955,prudencio thomaz,MS,1
79140,-21.4512189749681,-54.374109612729,nova alvorada do sul,MS,1
79150,-21.6293563779552,-55.1644431387239,maracaju,MS,1
79152,-21.7265119069285,-55.4993110109534,vista alegre,MS,1
79170,-20.9337456389993,-54.9662488683573,sidrolandia,MS,1
79180,-20.4376261317952,-53.7549852254813,ribas do rio pardo,MS,1
79190,-20.4386237500352,-54.8628625605269,terenos,MS,1
79200,-20.4657531172536,-55.7853809548912,aquidauana,MS,1
79208,-20.1268832583764,-55.3891012991125,cipolandia,MS,1
79210,-20.4811512459129,-55.8123343710204,anastacio,MS,1
79215,-20.6908477538841,-55.2762536291223,dois irmaos do buriti,MS,1
79220,-21.1570961074218,-55.8303777885966,nioaque,MS,1
79230,-21.4605136586656,-56.1102142864304,guia lopes da laguna,MS,1
79240,-21.477041950788,-56.1455107002722,jardim,MS,1
79260,-22.1131602469133,-56.5304895566506,bela vista,MS,1
79270,-22.0146028528378,-57.0374438993641,caracol,MS,1
79280,-21.6987285931966,-57.8823538741044,porto murtinho,MS,1
79290,-21.1289124877867,-56.4877103680948,bonito,MS,1
84950,-23.8672414132633,-49.8039695012274,wenceslau braz,PR,1
84970,-23.7603028146977,-49.6298470749495,santana do itarare,PR,1
84980,-23.9171345835167,-49.646399549538,sao jose da boa vista,PR,1
84990,-24.1333973561942,-49.8421585686819,arapoti,PR,1
85010,-25.3923693852214,-51.4664228853943,guarapuava,PR,1
85012,-25.4044583341509,-51.4610832167466,guarapuava,PR,1
85015,-25.3923877352338,-51.4795784767166,guarapuava,PR,1
85020,-25.4063450008367,-51.4875925861563,guarapuava,PR,1
85022,-25.4155722655954,-51.4698776897395,guarapuava,PR,1
85023,-25.4182905,-51.482979,guarapuava,PR,1
85025,-25.395253576173,-51.4891697113509,guarapuava,PR,1
85027,-25.4009334924628,-51.4990742434414,guarapuava,PR,1
85030,-25.3935994515553,-51.5001357757516,guarapuava,PR,1
85031,-25.4034123305729,-51.5139712976515,guarapuava,PR,1
85035,-25.3893331557215,-51.4811114721275,guarapuava,PR,1
85040,-25.3815228323121,-51.4882876868073,guarapuava,PR,1
85045,-25.3625918867219,-51.487722917075,guarapuava,PR,1
85050,-25.3584245773058,-51.4739821417698,guarapuava,PR,1
85053,-25.3462812964107,-51.4866775141383,guarapuava,PR,1
85055,-25.3723742215071,-51.471673476398,guarapuava,PR,1
85060,-25.3749534210284,-51.4614805470311,guarapuava,PR,1
85063,-25.3585601133617,-51.4603650565109,guarapuava,PR,1
85064,-25.349229,-51.4323855,guarapuava,PR,1
85065,-25.3905264817511,-51.4520624177137,guarapuava,PR,1
85067,-25.3695150281043,-51.4365787350332,guarapuava,PR,1
85070,-25.3942756853224,-51.4552115731858,guarapuava,PR,1
85138,-25.5349572533586,-51.5063431264835,vitoria,PR,1
85139,-26.2275769483584,-51.0985951287041,colônia vitória,PR,1
85140,-25.5680823647771,-52.0486757727534,candoi,PR,1
85145,-25.7347200323089,-52.117330222565,foz do jordao,PR,1
85148,-25.1177519999999,-51.768152,campina do simao,PR,1
85150,-25.0480188035793,-51.5411799381621,turvo,PR,1
85155,-25.5768417360009,-51.0778450439817,inacio martins,PR,1
85160,-25.3779774145788,-52.122097892554,cantagalo,PR,1
85162,-25.1966553146395,-51.9921089863361,goioxim,PR,1
85168,-25.1139709393048,-52.2553552327291,marquinho,PR,1
85170,-25.6896653446496,-51.6641869790804,pinhao,PR,1
85174,-25.6917447078857,-51.6631766347084,pinhao,PR,1
85195,-25.8357397504788,-52.0290216978913,reserva do iguacu,PR,1
85200,-24.7556470763982,-51.7559101031843,pitanga,PR,1
85225,-24.8805698355375,-51.5451613718532,boa ventura de sao roque,PR,1
85230,-24.93743449937,-51.8704196188226,santa maria do oeste,PR,1
85240,-24.6982966191519,-52.1531189085579,mato rico,PR,1
79641,-20.7783123263635,-51.7081023828473,tres lagoas,MS,1
79645,-20.7762980908751,-51.6845600308135,tres lagoas,MS,1
79648,-20.0948214718389,-51.0965927394685,tres lagoas,MS,1
79654,-20.7882254693343,-52.0652785440211,arapua,MS,1
79670,-21.2583383238927,-52.0409034013242,brasilandia,MS,1
79680,-20.44430431533,-52.8808379641904,agua clara,MS,1
79690,-21.3057523634608,-52.825989118234,santa rita do pardo,MS,1
79700,-22.3749559166071,-54.5212297723911,fatima do sul,MS,1
79710,-22.4057680054772,-54.4442620957718,vicentina,MS,1
79712,-22.4933297511032,-54.4630552075232,sao jose,MS,1
79720,-22.4786074136657,-54.3089156740997,jatei,MS,1
79730,-22.4189934512445,-54.2355520741447,gloria de dourados,MS,1
79740,-22.3102010010534,-53.81732791197,ivinhema,MS,1
79742,-22.3853301823963,-53.5946642872949,amandina,MS,1
79745,-22.6536181285528,-53.8569305585994,novo horizonte do sul,MS,1
79750,-22.2489061177627,-53.3389100418447,nova andradina,MS,1
79758,-21.7560110214017,-53.2698460351651,nova casa verde,MS,1
79760,-22.301731088004,-53.2671918548686,bataypora,MS,1
79765,-22.4873534210014,-53.3527738696071,taquarussu,MS,1
79770,-22.1811222084476,-52.7162835948735,anaurilandia,MS,1
79780,-21.7202357419243,-52.4257460441365,bataguassu,MS,1
79785,-22.161522250385,-53.7823166726343,angelica,MS,1
79790,-22.2733322427272,-54.1709890881015,deodapolis,MS,1
79792,-22.2647017510635,-54.2253433198815,lagoa bonita,MS,1
79800,-22.226423805581,-54.8103773448204,dourados,MS,1
79801,-22.2291322093618,-54.8105495051978,dourados,MS,1
